date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:57:41	51345/51345	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory.html	(from )
17:57:42	79/79	---MCZ	200	added ('OK')	text/plain	etag:W/%2231a4870-71-59fa2539efd00%22	https://www.okler.net/robots.txt		(from )
17:57:42	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2232273df-47e-5b35cec0a1480%22	https://www.okler.net/previews/porto/9.7.0/img/favicon.ico	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/favicon.ico	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:43	1608/1608	---M--	200	added ('OK')	image/png	etag:%223226df8-648-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/apple-touch-icon.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/apple-touch-icon.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:43	163873/163873	---MCZ	200	added ('OK')	text/css	etag:W/%2232208b6-28021-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/bootstrap/css/bootstrap.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:43	89220/89220	---MCZ	200	added ('OK')	text/css	etag:W/%223220baf-15c84-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/fontawesome-free/css/all.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/fontawesome-free/css/all.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:43	70598/70598	---MCZ	200	added ('OK')	text/css	etag:W/%223220838-113cf-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/animate/animate.compat.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/animate/animate.compat.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:43	10943/10943	---MCZ	200	added ('OK')	text/css	etag:W/%22322672f-2abf-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/simple-line-icons/css/simple-line-icons.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/simple-line-icons/css/simple-line-icons.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:44	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%223225f67-d17-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/assets/owl.carousel.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/assets/owl.carousel.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:44	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%223225f69-3f5-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/assets/owl.theme.default.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/assets/owl.theme.default.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:44	5235/5235	---MCZ	200	added ('OK')	text/css	etag:W/%223225f5c-1473-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/magnific-popup/magnific-popup.min.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/magnific-popup/magnific-popup.min.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:44	218494/218494	---MCZ	200	added ('OK')	text/css	etag:W/%223226df5-3ea9b-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/theme.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/theme.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:44	320959/320959	---MCZ	200	added ('OK')	text/css	etag:W/%223226df3-5c91d-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/theme-elements.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/theme-elements.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:45	4535/4535	---MCZ	200	added ('OK')	text/css	etag:W/%223226df2-162c-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/theme-blog.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/theme-blog.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:45	13275/13275	---MCZ	200	added ('OK')	text/css	etag:W/%223226df4-3e34-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/theme-shop.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/theme-shop.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:45	8408/8408	---MCZ	200	added ('OK')	text/css	etag:W/%223226d55-29db-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/demos/demo-industry-factory.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/demos/demo-industry-factory.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:45	195152/195152	---MCZ	200	added ('OK')	text/css	etag:W/%223226dd8-345b2-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/skins/skin-industry-factory.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/skins/skin-industry-factory.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:46	0/0	---M--	200	added ('OK')	text/css	etag:%223226d39-0-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/css/custom.css	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/css/custom.css	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:46	9399/9399	---MCZ	200	added ('OK')	application/javascript	etag:W/%223225f5e-24b7-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/modernizr/modernizr.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/modernizr/modernizr.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:46	2535/2535	---M--	200	added ('OK')	image/png	etag:%223227397-9e7-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/logo.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/logo.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:46	25563/25563	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-about-us.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-about-us.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:46	28386/28386	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-services.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-services.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:48	32448/32448	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-blog.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-blog.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:48	28521/28521	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-products.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-products.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:50	25954/25954	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-contact.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-contact.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:50	231727/231727	---M--	200	added ('OK')	image/jpeg	etag:%22322737d-3892f-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/backgrounds/background-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/backgrounds/background-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:50	30852/30852	---M--	200	added ('OK')	image/jpeg	etag:%22322738c-7884-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/hero-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/hero-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:50	61073/61073	---M--	200	added ('OK')	image/jpeg	etag:%22322738d-ee91-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/hero-2.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/hero-2.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:51	29927/29927	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-services-detail.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-services-detail.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:51	2961/2961	---M--	200	added ('OK')	image/png	etag:%22322738f-b91-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-automotive.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-automotive.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:52	22074/22074	---M--	200	added ('OK')	image/jpeg	etag:%223227383-563a-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:52	1766/1766	---M--	200	added ('OK')	image/png	etag:%223227393-6e6-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-oil.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-oil.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:52	13158/13158	---M--	200	added ('OK')	image/jpeg	etag:%223227384-3366-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-2.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-2.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:52	2127/2127	---M--	200	added ('OK')	image/png	etag:%223227395-84f-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-solar-energy.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-solar-energy.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:52	23013/23013	---M--	200	added ('OK')	image/jpeg	etag:%223227385-59e5-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-3.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-3.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:53	2237/2237	---M--	200	added ('OK')	image/png	etag:%223227390-8bd-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-electrical-tower.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-electrical-tower.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:53	20809/20809	---M--	200	added ('OK')	image/jpeg	etag:%223227386-5149-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-4.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/categories/category-4.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:53	73898/73898	---M--	200	added ('OK')	image/jpeg	etag:%223227388-120aa-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/generic/generic-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/generic/generic-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:53	25846/25846	---M--	200	added ('OK')	image/jpeg	etag:%22322737e-64f6-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/backgrounds/background-2.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/backgrounds/background-2.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:54	2316/2316	---M--	200	added ('OK')	image/jpeg	etag:%2232273a1-90c-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/testimonials/author-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/testimonials/author-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:54	2448/2448	---M--	200	added ('OK')	image/jpeg	etag:%2232273a2-990-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/testimonials/author-2.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/testimonials/author-2.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:54	2527275/2527275	---M--	200	added ('OK')	video/mp4	etag:%2232269e6-26902b-5b35cec0a1480%22	https://www.okler.net/previews/porto/9.7.0/video/demo-industry-1.mp4	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/video/demo-industry-1.mp4	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:54	16315/16315	---M--	200	added ('OK')	image/jpeg	etag:%2232269e5-3fbb-5b35cec0a1480%22	https://www.okler.net/previews/porto/9.7.0/video/demo-industry-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/video/demo-industry-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:56	39530/39530	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:22%20GMT	https://www.okler.net/previews/porto/9.7.0/demo-industry-factory-blog-post.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/demo-industry-factory-blog-post.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:56	48725/48725	---M--	200	added ('OK')	image/jpeg	etag:%223227380-be55-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/blog/blog-1.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/blog/blog-1.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:56	24745/24745	---M--	200	added ('OK')	image/jpeg	etag:%223227381-60a9-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/blog/blog-2.jpg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/blog/blog-2.jpg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:56	1142/1142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223227391-476-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-location.svg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-location.svg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:56	880/880	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223227392-370-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-mail.svg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-mail.svg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:57	972/972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223227394-3cc-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-phone.svg	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/icons/icon-phone.svg	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:57	2283/2283	---M--	200	added ('OK')	image/png	etag:%223227396-8eb-5b35cebeb9000%22	https://www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/logo-light.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/demos/industry-factory/logo-light.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:57	255094/255094	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Jun%202022%2017:17:26%20GMT	https://www.okler.net/previews/porto/9.7.0/index.html	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/index.html	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:57	896/896	---M--	200	added ('OK')	image/png	etag:%22324220a-380-5c10ea1189900%22	https://www.okler.net/previews/porto/9.7.0/img/icons/demos-redirect.png	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/img/icons/demos-redirect.png	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:58	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262e11a7f-4d7%22	https://www.okler.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:58	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220c42-15d9d-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery/jquery.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery/jquery.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:58	1420/1420	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220c8f-58c-5e2209fd63600%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.appear/jquery.appear.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.appear/jquery.appear.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:58	2532/2532	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220d3f-9e4-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.easing/jquery.easing.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.easing/jquery.easing.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:59	1221/1221	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220d15-4c5-5e2209fd63600%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.cookie/jquery.cookie.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.cookie/jquery.cookie.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:59	78129/78129	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232208ce-13131-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:59	24489/24489	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232257c6-5fa9-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.validation/jquery.validate.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.validation/jquery.validate.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:57:59	3990/3990	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220d4f-f96-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	3557/3557	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220d61-de5-5e2209fd63600%22	https://www.okler.net/previews/porto/9.7.0/vendor/jquery.gmap/jquery.gmap.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/jquery.gmap/jquery.gmap.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	7889/7889	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232258b7-1ed1-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/lazysizes/lazysizes.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/lazysizes/lazysizes.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	49090/49090	---MCZ	200	added ('OK')	application/javascript	etag:W/%223220c2f-bfc2-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/isotope/jquery.isotope.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/isotope/jquery.isotope.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%223225f6f-ad36-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/owl.carousel.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/owl.carousel/owl.carousel.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%223225f5a-4ef8-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/magnific-popup/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/magnific-popup/jquery.magnific-popup.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:00	4466/4466	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232269da-1172-5e220a0133f00%22	https://www.okler.net/previews/porto/9.7.0/vendor/vide/jquery.vide.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/vide/jquery.vide.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:01	12755/12755	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232269dd-31d3-5e2209fb7b180%22	https://www.okler.net/previews/porto/9.7.0/vendor/vivus/vivus.min.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/vivus/vivus.min.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:01	285810/285810	---MCZ	200	added ('OK')	application/javascript	etag:W/%223243874-5de8f-5e220a0504800%22	https://www.okler.net/previews/porto/9.7.0/js/theme.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/js/theme.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:01	5229/5229	---MCZ	200	added ('OK')	application/javascript	etag:W/%223243876-1de2-5e2209f992d00%22	https://www.okler.net/previews/porto/9.7.0/js/views/view.contact.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/js/views/view.contact.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:01	1046/1046	---MCZ	200	added ('OK')	application/javascript	etag:W/%223243324-638-5e2209f992d00%22	https://www.okler.net/previews/porto/9.7.0/js/demos/demo-industry-factory.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/js/demos/demo-industry-factory.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:02	9488/9488	---MCZ	200	added ('OK')	application/javascript	etag:W/%223243873-2df4-5e2209f992d00%22	https://www.okler.net/previews/porto/9.7.0/js/theme.init.js	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/js/theme.init.js	(from https://www.okler.net/previews/porto/9.7.0/demo-industry-factory.html)
17:58:02	104544/104544	---M--	200	added ('OK')	font/woff2	etag:%223220bbf-19860-1c5fd2a130d00%22	https://www.okler.net/previews/porto/9.7.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/ucci-new-design/www.okler.net/previews/porto/9.7.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://www.okler.net/previews/porto/9.7.0/vendor/fontawesome-free/css/all.min.css)
